,Age,Fantasy Points,Opp RYPG,Opp PYPG,Rush Att/G,Rush Yds/G,Rush TDs/G,Tgt/G,Rec/G,Rec Yds/G,Rec TDs/G
561,28.23,0.7000000000000001,98.125,177.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,27.06900000000001,3.9,91.3125,216.375,4.625,12.375,0.375,3.75,3.0,19.0,0.125
563,27.239,1.4,77.8125,213.625,2.625,15.375,0.0,1.5,0.875,3.125,0.0
564,23.101,1.8,97.9375,171.25,6.142857142857143,32.0,0.14285714285714285,5.857142857142857,4.285714285714286,56.857142857142854,0.42857142857142855
565,28.19,0.4,117.875,207.75,2.25,8.375,0.0,0.0,0.0,0.0,0.0
566,25.017,6.9,104.75,215.6875,1.1428571428571428,6.0,0.0,3.5714285714285716,3.2857142857142856,22.571428571428573,0.0
567,28.269000000000002,0.30000000000000004,76.4375,241.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,22.107,0.2,77.125,177.4375,0.5714285714285714,2.4285714285714284,0.0,0.0,0.0,0.0,0.0
569,27.267,0.1,120.6875,236.875,3.0,14.857142857142858,0.0,0.14285714285714285,0.14285714285714285,3.4285714285714284,0.14285714285714285
570,24.171,6.1,120.6875,236.875,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
571,27.191999999999997,2.1,136.6875,222.9375,0.375,2.75,0.0,0.875,0.75,9.375,0.0
572,22.31900000000001,34.40000000000001,125.0625,233.3125,8.222222222222221,44.77777777777778,0.4444444444444444,0.4444444444444444,0.3333333333333333,1.6666666666666667,0.0
573,23.112,33.7,102.8125,260.75,18.625,85.0,0.375,5.125,3.625,28.25,0.125
574,23.344,30.7,140.375,236.4375,7.25,43.625,0.25,1.375,1.0,6.375,0.0
575,24.1,23.5,108.125,235.6875,20.22222222222222,96.44444444444444,1.3333333333333333,5.444444444444445,4.111111111111111,40.22222222222222,0.4444444444444444
576,30.122,24.3,124.4375,228.0625,9.222222222222221,29.555555555555557,0.0,3.6666666666666665,2.5555555555555554,20.666666666666668,0.0
577,22.281999999999996,16.8,125.25,218.75,5.25,18.25,0.0,1.25,1.125,9.375,0.0
578,28.325,23.7,140.3125,253.75,6.25,22.625,0.25,1.25,1.0,7.75,0.0
579,23.256999999999998,26.70000000000001,121.125,223.5625,10.666666666666666,59.0,0.2222222222222222,1.5555555555555556,1.3333333333333333,10.333333333333334,0.1111111111111111
580,26.33,33.8,117.375,258.0625,15.25,49.25,0.625,4.25,3.0,25.875,0.125
581,25.212,25.0,136.6875,222.9375,13.375,72.375,0.875,5.75,3.875,36.125,0.375
582,35.181,11.2,117.875,207.75,11.555555555555555,48.666666666666664,0.0,1.0,0.7777777777777778,7.555555555555555,0.1111111111111111
583,22.154,34.3,91.3125,216.375,13.625,62.75,0.375,7.25,6.125,47.25,0.25
584,23.096999999999998,10.6,134.9375,198.4375,16.77777777777778,75.88888888888889,0.7777777777777778,3.0,2.3333333333333335,34.666666666666664,0.6666666666666666
585,27.246,6.9,124.4375,228.0625,2.4444444444444446,14.333333333333334,0.0,1.7777777777777777,1.1111111111111112,2.0,0.0
586,33.235,7.9,120.6875,236.875,17.0,75.5,0.5,1.875,1.5,20.875,0.125
587,21.276,12.0,104.75,215.6875,13.875,64.875,0.625,8.875,7.25,62.125,0.25
588,23.186999999999998,13.8,98.75,239.0625,18.875,88.25,1.125,6.25,4.75,47.375,0.125
589,24.256999999999998,7.1000000000000005,109.5,235.8125,13.0,47.0,0.125,1.375,1.0,5.75,0.125
590,29.302,10.7,98.1875,210.0625,6.375,27.5,0.0,0.875,0.75,4.25,0.0
591,22.11,9.5,76.4375,241.0625,13.125,63.625,0.5,3.5,2.375,14.375,0.125
592,25.265,16.0,125.25,218.75,8.0,35.625,0.375,2.25,1.875,10.25,0.0
593,24.311,17.8,111.5,239.125,11.25,37.5,0.25,1.0,1.0,6.75,0.0
594,28.045,7.8000000000000025,111.5,239.125,11.0,42.375,0.125,3.5,3.0,24.125,0.125
595,23.109,24.20000000000001,140.3125,253.75,13.875,61.25,1.125,8.25,6.375,53.375,0.375
596,23.296999999999997,25.4,96.75,228.4375,2.5,8.875,0.0,0.5,0.5,2.375,0.0
597,24.116,5.300000000000002,111.0625,191.8125,6.5,29.375,0.0,1.25,1.25,5.25,0.0
598,22.016,4.7,87.0625,217.9375,2.375,13.5,0.0,0.125,0.125,0.75,0.0
599,24.201,4.7,140.3125,253.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,25.209,7.8000000000000025,115.375,260.25,11.875,49.75,0.25,3.125,2.5,25.625,0.5
601,23.27,4.2,98.1875,210.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,23.267,3.1,99.5625,206.625,10.555555555555555,46.888888888888886,0.4444444444444444,0.7777777777777778,0.4444444444444444,3.4444444444444446,0.0
603,24.111,4.0,97.9375,171.25,1.5555555555555556,3.2222222222222223,0.0,1.1111111111111112,0.8888888888888888,9.666666666666666,0.0
604,24.163,7.2,97.9375,171.25,0.7777777777777778,3.3333333333333335,0.0,0.5555555555555556,0.3333333333333333,4.111111111111111,0.0
605,22.249000000000002,4.800000000000002,111.0625,191.8125,8.25,47.625,0.375,1.375,0.75,7.0,0.125
606,25.305,5.1000000000000005,120.6875,236.875,1.625,7.0,0.25,1.0,0.75,8.0,0.125
607,24.289,4.800000000000002,117.875,207.75,7.222222222222222,38.111111111111114,0.3333333333333333,4.555555555555555,3.111111111111111,22.555555555555557,0.2222222222222222
608,23.281999999999996,2.6,140.375,236.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,29.285,2.6,98.75,239.0625,1.0,3.25,0.0,0.0,0.0,0.0,0.0
610,24.009,3.7,105.25,224.0,15.75,54.875,0.625,1.5,1.375,10.875,0.0
611,25.307,10.7,97.9375,171.25,11.444444444444445,59.22222222222222,0.5555555555555556,1.6666666666666667,1.1111111111111112,10.0,0.0
612,23.178,1.9,136.6875,222.9375,7.0,40.75,0.0,3.25,2.5,30.75,0.375
613,29.335,1.9,121.125,223.5625,9.333333333333334,32.666666666666664,0.1111111111111111,1.0,0.6666666666666666,7.333333333333333,0.0
614,25.049,12.6,125.0625,233.3125,1.8888888888888888,12.88888888888889,0.0,3.2222222222222223,2.3333333333333335,26.11111111111111,0.2222222222222222
615,26.285999999999998,1.4,111.5,239.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,24.009,1.3,87.0625,217.9375,6.25,20.875,0.25,2.0,1.75,14.375,0.0
617,28.169,1.3,140.3125,253.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,25.04,8.8,96.75,228.4375,10.125,41.75,0.125,6.75,4.625,43.25,0.5
619,27.059,1.2000000000000002,77.8125,213.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,27.239,1.1,99.5625,206.625,1.1111111111111112,4.222222222222222,0.0,0.0,0.0,0.0,0.0
621,23.061,4.6,115.375,260.25,5.875,23.0,0.5,1.375,1.25,7.25,0.0
622,26.305,2.7,102.8125,260.75,1.125,4.0,0.0,0.125,0.125,0.0,0.0
623,22.212,0.7000000000000001,117.375,258.0625,2.25,7.625,0.0,1.75,1.625,7.875,0.0
624,25.026999999999997,8.4,98.1875,210.0625,1.25,5.75,0.0,3.625,3.375,25.375,0.0
625,22.111,10.4,98.75,239.0625,0.625,2.375,0.0,0.0,0.0,0.0,0.0
626,22.344,0.8,109.5,235.8125,0.5,2.75,0.0,0.0,0.0,0.0,0.0
627,26.354,4.6,76.4375,241.0625,4.125,19.625,0.375,2.5,1.625,8.375,0.0
628,26.353,7.8,134.9375,198.4375,1.8888888888888888,12.666666666666666,0.0,1.3333333333333333,1.1111111111111112,12.88888888888889,0.0
629,28.052,0.5,96.75,228.4375,15.0,49.125,0.625,1.0,0.75,3.625,0.0
630,31.340999999999998,0.4,77.8125,213.625,7.625,22.625,0.375,0.625,0.625,4.875,0.0
631,24.285999999999998,4.9,87.0625,217.9375,7.5,32.125,0.125,2.75,1.875,17.875,0.25
632,24.175,0.30000000000000004,91.3125,216.375,0.25,0.625,0.125,0.0,0.0,0.0,0.0
633,24.041999999999998,0.30000000000000004,104.75,215.6875,1.5,6.0,0.0,1.0,0.625,5.25,0.0
634,27.180999999999997,0.30000000000000004,102.8125,260.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,21.364,3.7,111.0625,191.8125,6.5,29.75,0.125,5.25,4.25,23.375,0.25
636,27.20300000000001,2.3,121.125,223.5625,0.4444444444444444,2.5555555555555554,0.0,1.0,0.8888888888888888,9.444444444444445,0.0
637,21.281999999999996,34.2,120.6875,236.875,14.555555555555555,65.11111111111111,0.5555555555555556,8.444444444444445,6.888888888888889,58.888888888888886,0.2222222222222222
638,26.337,15.9,136.6875,222.9375,15.88888888888889,54.666666666666664,0.6666666666666666,4.777777777777778,3.4444444444444446,32.44444444444444,0.2222222222222222
639,23.119,29.6,125.0625,233.3125,18.666666666666668,92.33333333333333,0.4444444444444444,5.333333333333333,3.888888888888889,29.11111111111111,0.2222222222222222
640,23.219,17.5,140.3125,253.75,1.4444444444444444,7.111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0
641,24.264,18.0,121.125,223.5625,13.0,48.55555555555556,0.1111111111111111,1.3333333333333333,1.0,5.666666666666667,0.1111111111111111
642,28.331999999999997,22.3,102.8125,260.75,7.0,31.666666666666668,0.2222222222222222,1.4444444444444444,1.2222222222222223,13.333333333333334,0.1111111111111111
643,23.304000000000002,21.1,91.3125,216.375,4.888888888888889,13.777777777777779,0.1111111111111111,1.0,1.0,8.333333333333334,0.1111111111111111
644,21.141,16.700000000000006,98.75,239.0625,9.88888888888889,55.888888888888886,0.1111111111111111,3.4444444444444446,2.6666666666666665,18.333333333333332,0.0
645,27.206999999999997,12.3,109.5,235.8125,13.88888888888889,58.333333333333336,0.2222222222222222,2.0,1.4444444444444444,11.666666666666666,0.1111111111111111
646,24.06,14.3,117.875,207.75,12.333333333333334,55.22222222222222,0.2222222222222222,1.1111111111111112,0.8888888888888888,8.88888888888889,0.0
647,24.116999999999997,24.6,98.1875,210.0625,12.222222222222221,65.66666666666667,0.3333333333333333,2.6666666666666665,2.2222222222222223,17.77777777777778,0.1111111111111111
648,23.116,17.3,102.8125,260.75,13.666666666666666,60.666666666666664,1.2222222222222223,7.888888888888889,6.111111111111111,52.55555555555556,0.3333333333333333
649,23.105,18.6,125.25,218.75,16.7,75.4,0.7,2.9,2.3,33.7,0.6
650,25.219,18.6,106.0625,225.625,13.88888888888889,74.66666666666667,0.7777777777777778,5.777777777777778,4.0,40.111111111111114,0.4444444444444444
651,24.016,7.0,98.125,177.75,15.222222222222221,51.111111111111114,0.5555555555555556,1.4444444444444444,1.3333333333333333,10.88888888888889,0.0
652,22.256,13.4,99.5625,206.625,8.666666666666666,45.55555555555556,0.3333333333333333,1.4444444444444444,0.8888888888888888,7.222222222222222,0.1111111111111111
653,25.034000000000002,10.8,134.9375,198.4375,1.4444444444444444,5.888888888888889,0.0,3.888888888888889,3.5555555555555554,28.333333333333332,0.0
654,25.215999999999998,10.0,87.0625,217.9375,11.777777777777779,49.111111111111114,0.2222222222222222,3.3333333333333335,2.5555555555555554,24.88888888888889,0.4444444444444444
655,24.108,10.9,117.375,258.0625,19.8,98.8,1.3,5.3,4.0,40.2,0.4
656,22.023000000000003,14.7,76.4375,241.0625,2.888888888888889,17.22222222222222,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0
657,22.164,14.0,105.25,224.0,13.666666666666666,64.33333333333333,0.4444444444444444,7.0,6.0,48.77777777777778,0.4444444444444444
658,29.309,6.3000000000000025,134.9375,198.4375,7.333333333333333,31.22222222222222,0.0,1.1111111111111112,1.0,7.222222222222222,0.0
659,33.242,17.1,77.5625,226.125,17.22222222222222,74.66666666666667,0.4444444444444444,1.8888888888888888,1.5555555555555556,18.666666666666668,0.1111111111111111
660,27.205,4.6000000000000005,109.5,235.8125,10.444444444444445,33.0,0.1111111111111111,1.3333333333333333,1.2222222222222223,10.444444444444445,0.0
661,24.318,4.6000000000000005,96.75,228.4375,11.222222222222221,39.77777777777778,0.4444444444444444,0.8888888888888888,0.8888888888888888,6.0,0.0
662,22.285999999999998,4.6000000000000005,117.875,207.75,6.0,28.22222222222222,0.1111111111111111,1.1111111111111112,1.0,8.333333333333334,0.0
663,28.059,4.4,91.3125,216.375,13.666666666666666,44.22222222222222,0.5555555555555556,0.8888888888888888,0.6666666666666666,3.2222222222222223,0.0
664,23.34800000000001,24.8,108.125,235.6875,8.11111111111111,54.888888888888886,0.4444444444444444,1.7777777777777777,1.2222222222222223,8.666666666666666,0.0
665,25.269000000000002,3.9,134.9375,198.4375,0.6666666666666666,3.4444444444444446,0.0,0.0,0.0,0.0,0.0
666,24.123,9.0,99.5625,206.625,5.888888888888889,32.0,0.0,1.1111111111111112,1.1111111111111112,4.666666666666667,0.0
667,23.185,7.9,106.0625,225.625,6.555555555555555,38.333333333333336,0.0,2.888888888888889,2.2222222222222223,27.333333333333332,0.3333333333333333
668,23.115,6.5,98.125,177.75,5.444444444444445,25.444444444444443,0.1111111111111111,4.777777777777778,3.4444444444444446,45.111111111111114,0.3333333333333333
669,25.269000000000002,6.0,117.875,207.75,8.333333333333334,38.111111111111114,0.3333333333333333,2.6666666666666665,2.111111111111111,11.555555555555555,0.1111111111111111
670,23.197,7.9,111.0625,191.8125,18.22222222222222,85.66666666666667,1.1111111111111112,5.666666666666667,4.333333333333333,43.0,0.1111111111111111
671,28.052,3.7,96.75,228.4375,12.0,44.0,0.1111111111111111,3.3333333333333335,2.888888888888889,22.666666666666668,0.1111111111111111
672,22.267,9.5,98.1875,210.0625,7.888888888888889,34.333333333333336,0.4444444444444444,0.5555555555555556,0.4444444444444444,2.3333333333333335,0.0
673,25.046999999999997,4.2,91.3125,216.375,9.333333333333334,38.44444444444444,0.1111111111111111,6.666666666666667,4.666666666666667,44.111111111111114,0.4444444444444444
674,24.084,7.8,140.3125,253.75,11.88888888888889,43.666666666666664,0.6666666666666666,2.3333333333333335,1.6666666666666667,11.666666666666666,0.1111111111111111
675,22.219,1.7000000000000002,136.6875,222.9375,2.2222222222222223,7.555555555555555,0.0,1.5555555555555556,1.4444444444444444,7.0,0.0
676,25.188000000000002,1.5,117.375,258.0625,3.6,18.4,0.0,0.1,0.1,0.6,0.0
677,28.285,1.5,121.125,223.5625,1.2222222222222223,4.333333333333333,0.0,1.2222222222222223,1.1111111111111112,6.111111111111111,0.0
678,22.006,3.9,99.5625,206.625,6.111111111111111,26.77777777777778,0.1111111111111111,5.111111111111111,4.111111111111111,22.88888888888889,0.2222222222222222
